"LrsegId","LandRiverSegment","LandSegmentGeographyId","LandSegment","RiverSegment","FIPS","StateId","CountyId","HgmrId","OutOfCBWS","AboveRIM","TotalAcres","TotalAcresIncludingTidalWetlands"
762,N42009PU1_3170_3580,6599,N42009,PU1_3170_3580,"42009",6,195,7,0,1,34993.398,34993.398
763,N42009ZZ0_9999_9999,6599,N42009,ZZ0_9999_9999,"42009",6,195,,1,0,1308.731,1308.731
764,N42011ZZ0_9999_9999,6467,N42011,ZZ0_9999_9999,"42011",6,196,,1,0,497210.875,497211.688
765,N42011SL2_2200_2350,6467,N42011,SL2_2200_2350,"42011",6,196,4,0,1,15691.066,15691.066
766,N42011SL1_2000_2090,6467,N42011,SL1_2000_2090,"42011",6,196,7,0,1,37682.781,37682.781
767,N42011SL2_2070_2090,6467,N42011,SL2_2070_2090,"42011",6,196,7,0,1,519.162,519.162
768,N42011SL1_2190_2350,6467,N42011,SL1_2190_2350,"42011",6,196,4,0,1,2978.829,2979.039
769,N42013SJ2_2570_2660,6594,N42013,SJ2_2570_2660,"42013",6,197,10,0,1,2202.241,2202.241
770,H42013SJ2_2530_2820,6605,H42013,SJ2_2530_2820,"42013",6,197,7,0,1,5404.834,5405.225
771,N42013SJ3_2250_2230,6594,N42013,SJ3_2250_2230,"42013",6,197,7,0,1,144949.031,144949.031
772,H42013SJ3_2250_2230,6605,H42013,SJ3_2250_2230,"42013",6,197,8,0,1,26470.244,26470.244
773,N42013SJ3_2230_2060,6594,N42013,SJ3_2230_2060,"42013",6,197,10,0,1,46535.701,46536.777
774,N42013SJ3_2040_1980,6594,N42013,SJ3_2040_1980,"42013",6,197,7,0,1,104860.197,104860.836
775,H42013SJ3_2040_1980,6605,H42013,SJ3_2040_1980,"42013",6,197,8,0,1,5513.396,5513.396
776,H42013SW3_1870_1800,6605,H42013,SW3_1870_1800,"42013",6,197,8,0,1,717.322,717.662
777,N42013SW3_1920_1750,6594,N42013,SW3_1920_1750,"42013",6,197,8,0,1,668.420,668.428
778,N42015SU7_0540_0720,6473,N42015,SU7_0540_0720,"42015",6,198,8,0,1,44662.684,44662.684
779,N42015SU7_0550_0540,6473,N42015,SU7_0550_0540,"42015",6,198,8,0,1,2438.832,2438.832
780,N42015SU2_0450_0720,6473,N42015,SU2_0450_0720,"42015",6,198,8,0,1,1462.609,1462.659
781,N42015SU5_0600_0750,6473,N42015,SU5_0600_0750,"42015",6,198,8,0,1,25383.484,25383.484
782,N42015SU2_0680_0610,6473,N42015,SU2_0680_0610,"42015",6,198,8,0,1,34605.757,34606.070
783,N42015SU7_0750_0850,6473,N42015,SU7_0750_0850,"42015",6,198,8,0,1,33574.784,33575.621
784,N42015SU2_0700_0860,6473,N42015,SU2_0700_0860,"42015",6,198,8,0,1,49568.520,49568.520
785,N42015SU5_0610_0600,6473,N42015,SU5_0610_0600,"42015",6,198,8,0,1,33541.210,33541.801
786,N42015SU7_0720_0750,6473,N42015,SU7_0720_0750,"42015",6,198,8,0,1,10772.987,10772.987
787,N42015SU7_0730_0860,6473,N42015,SU7_0730_0860,"42015",6,198,8,0,1,120768.883,120768.883
788,N42015SU2_0800_0850,6473,N42015,SU2_0800_0850,"42015",6,198,8,0,1,121480.742,121480.742
789,N42015SU3_0831_0790,6473,N42015,SU3_0831_0790,"42015",6,198,8,0,1,5558.327,5558.327
790,N42015SU7_0850_0730,6473,N42015,SU7_0850_0730,"42015",6,198,8,0,1,3520.850,3521.551
791,N42015SU7_0860_0960,6473,N42015,SU7_0860_0960,"42015",6,198,8,0,1,60587.162,60587.906
792,N42015SU3_0870_0730,6473,N42015,SU3_0870_0730,"42015",6,198,8,0,1,38881.578,38881.578
793,N42015SU2_0890_0900,6473,N42015,SU2_0890_0900,"42015",6,198,8,0,1,75436.883,75436.883
794,N42015SU2_0900_0870,6473,N42015,SU2_0900_0870,"42015",6,198,8,0,1,3764.505,3764.737
795,N42015SU2_0920_0830,6473,N42015,SU2_0920_0830,"42015",6,198,8,0,1,7051.837,7051.837
796,N42015SU1_0940_0900,6473,N42015,SU1_0940_0900,"42015",6,198,8,0,1,49832.303,49832.426
797,N42015SU2_0990_0950,6473,N42015,SU2_0990_0950,"42015",6,198,8,0,1,6055.042,6055.042
798,N42015SW3_1060_1260,6473,N42015,SW3_1060_1260,"42015",6,198,8,0,1,3031.815,3031.987
799,N42015SW2_1030_1060,6473,N42015,SW2_1030_1060,"42015",6,198,8,0,1,11067.321,11067.472
800,N42021SW3_1870_1800,6522,N42021,SW3_1870_1800,"42021",6,199,8,0,1,103860.664,103860.664
801,N42021SJ3_2040_1980,6522,N42021,SJ3_2040_1980,"42021",6,199,8,0,1,4632.333,4632.406
802,N42021SJ3_2250_2230,6522,N42021,SJ3_2250_2230,"42021",6,199,8,0,1,1602.082,1602.687
803,N42021SJ2_2530_2820,6522,N42021,SJ2_2530_2820,"42021",6,199,8,0,1,793.875,793.875
804,N42021SW2_1950_1940,6522,N42021,SW2_1950_1940,"42021",6,199,8,0,1,29845.119,29845.260
805,N42021SW2_2020_1940,6522,N42021,SW2_2020_1940,"42021",6,199,8,0,1,47119.012,47119.207
806,N42021ZZ0_9999_9999,6522,N42021,ZZ0_9999_9999,"42021",6,199,,1,0,256070.445,256070.813
807,N42023ZZ0_9999_9999,6513,N42023,ZZ0_9999_9999,"42023",6,200,,1,0,828.049,828.150
808,N42023SW2_1240_1270,6513,N42023,SW2_1240_1270,"42023",6,200,8,0,1,57035.301,57035.301
809,N42023SW3_1270_1370,6513,N42023,SW3_1270_1370,"42023",6,200,8,0,1,45272.594,45272.594
810,N42023SW2_1360_1430,6513,N42023,SW2_1360_1430,"42023",6,200,8,0,1,40874.587,40875.211
811,N42023SW3_1370_1430,6513,N42023,SW3_1370_1430,"42023",6,200,8,0,1,13699.044,13699.044
812,N42023SW3_1380_1490,6513,N42023,SW3_1380_1490,"42023",6,200,8,0,1,15030.815,15030.862
813,N42023SW6_1400_1330,6513,N42023,SW6_1400_1330,"42023",6,200,8,0,1,2310.754,2310.855
814,N42023SW4_1430_1490,6513,N42023,SW4_1430_1490,"42023",6,200,8,0,1,6806.763,6806.763
815,N42023SW4_1490_1400,6513,N42023,SW4_1490_1400,"42023",6,200,8,0,1,27275.922,27275.922
816,N42023SW5_1540_1400,6513,N42023,SW5_1540_1400,"42023",6,200,8,0,1,3384.896,3385.243
817,N42023SW3_1090_1091,6513,N42023,SW3_1090_1091,"42023",6,200,8,0,1,8416.402,8416.661
818,N42023SW3_1091_1380,6513,N42023,SW3_1091_1380,"42023",6,200,8,0,1,13428.090,13428.651
819,N42023SW3_1130_1390,6513,N42023,SW3_1130_1390,"42023",6,200,8,0,1,388.614,388.614
820,N42023SW1_1170_1270,6513,N42023,SW1_1170_1270,"42023",6,200,8,0,1,20232.580,20232.580
821,N42025SU2_1550_1620,6578,N42025,SU2_1550_1620,"42025",6,217,7,0,1,731.678,731.887
822,N42025ZZ0_9999_9999,6578,N42025,ZZ0_9999_9999,"42025",6,217,,1,0,247195.750,247195.750
823,N42027SW3_1920_1750,6630,N42027,SW3_1920_1750,"42027",6,201,8,0,1,21926.055,21926.055
824,N42027SW5_1540_1400,6630,N42027,SW5_1540_1400,"42027",6,201,8,0,1,36957.498,36957.617
825,H42027SW1_1560_1460,6623,H42027,SW1_1560_1460,"42027",6,201,7,0,1,5725.429,5725.429
826,N42027SW0_1520_1600,6630,N42027,SW0_1520_1600,"42027",6,201,8,0,1,74312.750,74312.750
827,H42027SW1_1570_1640,6623,H42027,SW1_1570_1640,"42027",6,201,7,0,1,3082.489,3082.833
828,N42027SW3_1580_1440,6630,N42027,SW3_1580_1440,"42027",6,201,7,0,1,32750.730,32750.730
829,H42027SW3_1580_1440,6623,H42027,SW3_1580_1440,"42027",6,201,7,0,1,1781.579,1782.041
830,N42027SW3_1600_1580,6630,N42027,SW3_1600_1580,"42027",6,201,8,0,1,3601.731,3602.001
831,N42027SW3_1660_1580,6630,N42027,SW3_1660_1580,"42027",6,201,7,0,1,30374.863,30374.863
832,N42027SW3_1690_1660,6630,N42027,SW3_1690_1660,"42027",6,201,7,0,1,46640.711,46640.730
833,N42027SW3_1750_1540,6630,N42027,SW3_1750_1540,"42027",6,201,8,0,1,89210.798,89211.156
834,N42027SW1_1890_1830,6630,N42027,SW1_1890_1830,"42027",6,201,10,0,1,16815.215,16815.551
835,N42027SW1_1910_1890,6630,N42027,SW1_1910_1890,"42027",6,201,10,0,1,37108.309,37108.309
836,N42027SW2_1770_1690,6630,N42027,SW2_1770_1690,"42027",6,201,7,0,1,76108.305,76108.305
837,N42027SW1_1830_1690,6630,N42027,SW1_1830_1690,"42027",6,201,10,0,1,39507.992,39507.992
838,N42027SL3_1710_1740,6630,N42027,SL3_1710_1740,"42027",6,201,7,0,1,111198.367,111198.367
839,H42027SL3_1710_1740,6623,H42027,SL3_1710_1740,"42027",6,201,7,0,1,25178.883,25178.883
840,N42027SJ3_2040_1980,6630,N42027,SJ3_2040_1980,"42027",6,201,8,0,1,15075.844,15075.844
841,N42027SJ3_1980_2060,6630,N42027,SJ3_1980_2060,"42027",6,201,10,0,1,38140.242,38140.832
842,N42027SJ4_2010_2210,6630,N42027,SJ4_2010_2210,"42027",6,201,7,0,1,4306.524,4306.992
843,N42027SJ2_1900_1930,6630,N42027,SJ2_1900_1930,"42027",6,201,7,0,1,2502.039,2502.128
844,N42029SL2_2200_2350,6447,N42029,SL2_2200_2350,"42029",6,202,6,0,1,1302.788,1302.788
845,N42029SL2_2410_2700,6447,N42029,SL2_2410_2700,"42029",6,202,6,0,1,4824.927,4824.959
846,N42029SL2_2480_0001,6447,N42029,SL2_2480_0001,"42029",6,202,6,0,0,44986.410,44986.410
847,N42029ZZ0_9999_9999,6447,N42029,ZZ0_9999_9999,"42029",6,202,,1,0,394523.584,394536.156
848,N42029EU1_2650_0001,6447,N42029,EU1_2650_0001,"42029",6,202,6,0,0,27188.394,27188.746
849,N42029EU1_2980_0000,6447,N42029,EU1_2980_0000,"42029",6,202,6,0,0,7962.796,7962.796
850,N42029EU1_2810_0001,6447,N42029,EU1_2810_0001,"42029",6,202,6,0,0,5107.693,5108.323
851,N42033ZZ0_9999_9999,6438,N42033,ZZ0_9999_9999,"42033",6,203,,1,0,69315.242,69315.242
852,N42033SW3_1920_1750,6438,N42033,SW3_1920_1750,"42033",6,203,8,0,1,21486.850,21487.242
853,N42033SW4_1940_1860,6438,N42033,SW4_1940_1860,"42033",6,203,8,0,1,10185.553,10185.643
854,N42033SW2_2020_1940,6438,N42033,SW2_2020_1940,"42033",6,203,8,0,1,35572.613,35572.613
855,N42033SW2_1950_1940,6438,N42033,SW2_1950_1940,"42033",6,203,8,0,1,37583.450,37584.043
856,N42033SW5_1650_1540,6438,N42033,SW5_1650_1540,"42033",6,203,8,0,1,140423.034,140423.656
857,N42033SW4_1860_1720,6438,N42033,SW4_1860_1720,"42033",6,203,8,0,1,33749.688,33749.688
858,N42033SW3_1800_1650,6438,N42033,SW3_1800_1650,"42033",6,203,8,0,1,14554.227,14554.227
859,N42033SW3_1870_1800,6438,N42033,SW3_1870_1800,"42033",6,203,8,0,1,132102.010,132102.234
860,N42033SW3_1750_1540,6438,N42033,SW3_1750_1540,"42033",6,203,8,0,1,42197.809,42197.809
861,N42033SW4_1720_1650,6438,N42033,SW4_1720_1650,"42033",6,203,8,0,1,85088.648,85088.648
862,N42033SW5_1540_1400,6438,N42033,SW5_1540_1400,"42033",6,203,8,0,1,54691.127,54691.180
863,N42033SW4_1490_1400,6438,N42033,SW4_1490_1400,"42033",6,203,8,0,1,364.233,364.239
864,N42033SW2_1360_1430,6438,N42033,SW2_1360_1430,"42033",6,203,8,0,1,61219.356,61219.773
865,N42035SW3_1390_1330,6550,N42035,SW3_1390_1330,"42035",6,204,8,0,1,8394.508,8395.041
866,N42035SW6_1330_1230,6550,N42035,SW6_1330_1230,"42035",6,204,8,0,1,32859.605,32859.605
867,N42035SW5_1350_1470,6550,N42035,SW5_1350_1470,"42035",6,204,7,0,1,4706.322,4706.968
868,N42035SW6_1440_1470,6550,N42035,SW6_1440_1470,"42035",6,204,7,0,1,41272.674,41272.859
869,N42035SW7_1470_1340,6550,N42035,SW7_1470_1340,"42035",6,204,7,0,1,14792.611,14792.611
870,N42035SW6_1400_1330,6550,N42035,SW6_1400_1330,"42035",6,204,8,0,1,26851.564,26851.564
871,N42035SW7_1410_1460,6550,N42035,SW7_1410_1460,"42035",6,204,7,0,1,454.905,454.905
872,N42035SW4_1490_1400,6550,N42035,SW4_1490_1400,"42035",6,204,8,0,1,18222.576,18222.576
873,N42035SW5_1540_1400,6550,N42035,SW5_1540_1400,"42035",6,204,8,0,1,33089.016,33090.066
874,N42035SW0_1520_1600,6550,N42035,SW0_1520_1600,"42035",6,204,8,0,1,23355.355,23355.355
875,N42035SW1_1560_1460,6550,N42035,SW1_1560_1460,"42035",6,204,7,0,1,373.623,373.659
876,N42035SW3_1660_1580,6550,N42035,SW3_1660_1580,"42035",6,204,7,0,1,255.652,255.652
877,N42035SW3_1600_1580,6550,N42035,SW3_1600_1580,"42035",6,204,8,0,1,8447.266,8447.390
878,N42035SW3_1580_1440,6550,N42035,SW3_1580_1440,"42035",6,204,7,0,1,103113.242,103113.242
879,N42035SW3_1130_1390,6550,N42035,SW3_1130_1390,"42035",6,204,8,0,1,38015.547,38015.547
880,N42035SW6_1230_1440,6550,N42035,SW6_1230_1440,"42035",6,204,8,0,1,217755.500,217755.500
881,N42035SW3_1091_1380,6550,N42035,SW3_1091_1380,"42035",6,204,8,0,1,562.164,562.263
882,N42035SW2_1100_1130,6550,N42035,SW2_1100_1130,"42035",6,204,8,0,1,1512.735,1512.735
883,N42037SW2_1190_1410,6607,N42037,SW2_1190_1410,"42037",6,205,7,0,1,1750.134,1750.134
884,N42037SU2_1550_1620,6607,N42037,SU2_1550_1620,"42037",6,205,7,0,1,40604.603,40606.902
885,N42037SU1_1480_1500,6607,N42037,SU1_1480_1500,"42037",6,205,7,0,1,2059.374,2059.659
886,N42037SU3_1500_1420,6607,N42037,SU3_1500_1420,"42037",6,205,7,0,1,1829.270,1829.567
887,N42037SU8_1620_1610,6607,N42037,SU8_1620_1610,"42037",6,205,7,0,1,3462.781,3462.781
888,N42037SU1_1630_1610,6607,N42037,SU1_1630_1610,"42037",6,205,7,0,1,49855.551,49855.551
889,N42037SU8_1590_1620,6607,N42037,SU8_1590_1620,"42037",6,205,7,0,1,2697.845,2697.937
890,N42037SU8_1610_1530,6607,N42037,SU8_1610_1530,"42037",6,205,7,0,1,911.306,911.306
891,N42037SU8_1530_1760,6607,N42037,SU8_1530_1760,"42037",6,205,7,0,1,1794.281,1794.636
892,N42037SU7_1140_1420,6607,N42037,SU7_1140_1420,"42037",6,205,7,0,1,2937.795,2937.795
893,N42037SU2_1200_1310,6607,N42037,SU2_1200_1310,"42037",6,205,7,0,1,10473.925,10474.114
894,N42037SU2_1210_1310,6607,N42037,SU2_1210_1310,"42037",6,205,7,0,1,41115.207,41115.207
895,N42037SU3_1280_1590,6607,N42037,SU3_1280_1590,"42037",6,205,7,0,1,65917.956,65918.172
896,N42037SU3_1310_1280,6607,N42037,SU3_1310_1280,"42037",6,205,7,0,1,27805.875,27805.875
897,N42037SU7_1420_1590,6607,N42037,SU7_1420_1590,"42037",6,205,7,0,1,42954.879,42954.879
898,N42037SW1_1510_1680,6607,N42037,SW1_1510_1680,"42037",6,205,7,0,1,5434.454,5434.454
899,N42037SW1_1450_1510,6607,N42037,SW1_1450_1510,"42037",6,205,7,0,1,5060.195,5060.220
900,N42037SL1_1730_1700,6607,N42037,SL1_1730_1700,"42037",6,205,7,0,1,4108.975,4108.975
901,N42037SL2_1670_1880,6607,N42037,SL2_1670_1880,"42037",6,205,7,0,1,2923.603,2923.901
902,N42041SL3_2460_2430,6419,N42041,SL3_2460_2430,"42041",6,206,9,0,1,1790.915,1790.915
903,N42041SL2_2540_2370,6419,N42041,SL2_2540_2370,"42041",6,206,7,0,1,569.952,569.952
904,N42041SL1_2670_2370,6419,N42041,SL1_2670_2370,"42041",6,206,10,0,1,18569.960,18571.137
905,N42041SL3_2400_2440,6419,N42041,SL3_2400_2440,"42041",6,206,9,0,1,109175.688,109175.688
906,N42041SL3_2440_2380,6419,N42041,SL3_2440_2380,"42041",6,206,7,0,1,797.952,797.952
907,N42041SL4_2330_2270,6419,N42041,SL4_2330_2270,"42041",6,206,10,0,1,34893.063,34893.063
908,N42041SL4_2370_2330,6419,N42041,SL4_2370_2330,"42041",6,206,7,0,1,179826.786,179828.547
909,N42041SL9_2270_2380,6419,N42041,SL9_2270_2380,"42041",6,206,7,0,1,2717.218,2717.490
910,N42041SL9_2050_2270,6419,N42041,SL9_2050_2270,"42041",6,206,7,0,1,2335.243,2335.259
911,N42041PU2_2790_3290,6419,N42041,PU2_2790_3290,"42041",6,206,9,0,1,1513.411,1513.411
912,N42043SL9_2050_2270,6482,N42043,SL9_2050_2270,"42043",6,207,7,0,1,50396.551,50396.551
913,H42043SL9_2050_2270,6574,H42043,SL9_2050_2270,"42043",6,207,7,0,1,14516.589,14516.589
914,N42043SL8_2030_2080,6482,N42043,SL8_2030_2080,"42043",6,207,7,0,1,6908.691,6909.121
915,N42043SL4_2140_2240,6482,N42043,SL4_2140_2240,"42043",6,207,7,0,1,29329.884,29330.223
916,N42043SL8_2080_2050,6482,N42043,SL8_2080_2050,"42043",6,207,7,0,1,56136.091,56136.301
917,H42043SL8_2080_2050,6574,H42043,SL8_2080_2050,"42043",6,207,7,0,1,4697.194,4697.194
918,N42043SL3_1960_2080,6482,N42043,SL3_1960_2080,"42043",6,207,7,0,1,54193.361,54193.527
919,H42043SL3_1960_2080,6574,H42043,SL3_1960_2080,"42043",6,207,7,0,1,11123.315,11123.591
920,N42043SL2_1810_2030,6482,N42043,SL2_1810_2030,"42043",6,207,7,0,1,18221.213,18221.213
921,N42043SL8_1880_2030,6482,N42043,SL8_1880_2030,"42043",6,207,7,0,1,195.364,195.364
922,N42043SL9_2270_2380,6482,N42043,SL9_2270_2380,"42043",6,207,7,0,1,27513.996,27513.996
923,N42043SL9_2310_2430,6482,N42043,SL9_2310_2430,"42043",6,207,4,0,1,18691.842,18691.842
924,N42043SL4_2240_2310,6482,N42043,SL4_2240_2310,"42043",6,207,7,0,1,53447.934,53447.934
925,N42043SL3_2260_2050,6482,N42043,SL3_2260_2050,"42043",6,207,7,0,1,197.632,197.632
926,N42043SL9_2380_2310,6482,N42043,SL9_2380_2310,"42043",6,207,4,0,1,11662.846,11662.888
927,N42047SW2_1360_1430,6544,N42047,SW2_1360_1430,"42047",6,208,8,0,1,132173.135,132173.234
928,N42047SW3_1270_1370,6544,N42047,SW3_1270_1370,"42047",6,208,8,0,1,116.905,117.004
929,N42047SW2_1240_1270,6544,N42047,SW2_1240_1270,"42047",6,208,8,0,1,34928.664,34929.125
930,N42047SW5_1540_1400,6544,N42047,SW5_1540_1400,"42047",6,208,8,0,1,6361.389,6361.396
931,N42047ZZ0_9999_9999,6544,N42047,ZZ0_9999_9999,"42047",6,208,,1,0,359098.125,359098.125
932,N42055PU2_2790_3290,6529,N42055,PU2_2790_3290,"42055",6,209,10,0,1,163489.232,163489.453
933,N42055PU3_2510_3290,6529,N42055,PU3_2510_3290,"42055",6,209,7,0,1,126324.699,126326.602
934,N42055PU0_3000_3090,6529,N42055,PU0_3000_3090,"42055",6,209,10,0,1,51612.148,51612.148
935,N42055PU2_2840_3080,6529,N42055,PU2_2840_3080,"42055",6,209,7,0,1,1932.536,1932.779
936,N42055PU2_3080_3640,6529,N42055,PU2_3080_3640,"42055",6,209,7,0,1,18250.822,18250.822
937,N42055PU3_3390_3730,6529,N42055,PU3_3390_3730,"42055",6,209,10,0,1,2280.163,2280.415
938,N42055PU3_3290_3390,6529,N42055,PU3_3290_3390,"42055",6,209,10,0,1,12899.422,12899.422
939,N42055PU2_3090_4050,6529,N42055,PU2_3090_4050,"42055",6,209,10,0,1,12547.144,12547.173
940,N42055PU0_3601_3602,6529,N42055,PU0_3601_3602,"42055",6,209,7,0,1,854.811,854.822
941,N42055PM3_3040_3340,6529,N42055,PM3_3040_3340,"42055",6,209,9,0,1,1185.413,1185.525
942,N42055SJ3_2160_2170,6529,N42055,SJ3_2160_2170,"42055",6,209,7,0,1,15323.192,15323.192
943,N42055SL4_2370_2330,6529,N42055,SL4_2370_2330,"42055",6,209,7,0,1,9642.497,9642.497
944,N42055SL3_2290_2260,6529,N42055,SL3_2290_2260,"42055",6,209,7,0,1,430.235,430.245
945,N42055SL1_2670_2370,6529,N42055,SL1_2670_2370,"42055",6,209,10,0,1,10739.269,10739.269
946,N42055SL2_2540_2370,6529,N42055,SL2_2540_2370,"42055",6,209,7,0,1,67090.519,67090.938
947,N42057SJ4_2360_2340,6638,N42057,SJ4_2360_2340,"42057",6,210,7,0,1,2285.476,2285.586
948,N42057SJ4_2740_2660,6638,N42057,SJ4_2740_2660,"42057",6,210,7,0,1,22745.344,22745.344
949,N42057SJ2_2580_2500,6638,N42057,SJ2_2580_2500,"42057",6,210,7,0,1,66821.016,66821.016
950,N42057PU0_3611_3530,6638,N42057,PU0_3611_3530,"42057",6,210,7,0,1,6215.140,6215.544
951,N42057PU6_3440_3590,6638,N42057,PU6_3440_3590,"42057",6,210,7,0,1,1730.430,1730.430
952,N42057PU1_3030_3440,6638,N42057,PU1_3030_3440,"42057",6,210,7,0,1,71581.186,71581.688
953,N42057PU1_3100_3690,6638,N42057,PU1_3100_3690,"42057",6,210,7,0,1,10389.208,10389.208
954,N42057PU2_2840_3080,6638,N42057,PU2_2840_3080,"42057",6,210,7,0,1,98586.656,98586.656
955,N42061SJ2_2580_2500,6583,N42061,SJ2_2580_2500,"42061",6,211,7,0,1,63553.395,63553.395
956,N42061SJ4_2660_2360,6583,N42061,SJ4_2660_2360,"42061",6,211,7,0,1,915.006,915.477
957,N42061SJ4_2360_2340,6583,N42061,SJ4_2360_2340,"42061",6,211,7,0,1,118923.868,118924.523
958,N42061SJ3_2450_2120,6583,N42061,SJ3_2450_2120,"42061",6,211,7,0,1,21719.139,21720.479
959,N42061SJ2_2500_2450,6583,N42061,SJ2_2500_2450,"42061",6,211,7,0,1,8167.267,8167.267
960,N42061SL3_1710_1740,6583,N42061,SL3_1710_1740,"42061",6,211,7,0,1,161.121,161.121
961,N42061SJ3_2160_2170,6583,N42061,SJ3_2160_2170,"42061",6,211,7,0,1,24883.785,24883.785
962,N42061SJ3_2230_2060,6583,N42061,SJ3_2230_2060,"42061",6,211,7,0,1,19714.678,19714.678
963,N42061SJ5_2210_2320,6583,N42061,SJ5_2210_2320,"42061",6,211,7,0,1,35792.768,35793.430
964,N42061SJ1_2280_2450,6583,N42061,SJ1_2280_2450,"42061",6,211,7,0,1,37174.387,37174.387
965,N42061SJ5_2320_2120,6583,N42061,SJ5_2320_2120,"42061",6,211,7,0,1,23936.559,23936.559
966,N42061SJ4_2340_2210,6583,N42061,SJ4_2340_2210,"42061",6,211,7,0,1,2051.151,2051.151
967,N42061SJ4_2010_2210,6583,N42061,SJ4_2010_2210,"42061",6,211,7,0,1,107167.822,107167.914
968,N42061SJ3_1980_2060,6583,N42061,SJ3_1980_2060,"42061",6,211,10,0,1,39990.590,39990.590
969,N42061SJ5_2120_1930,6583,N42061,SJ5_2120_1930,"42061",6,211,7,0,1,3602.348,3602.581
970,N42061SJ3_2040_1980,6583,N42061,SJ3_2040_1980,"42061",6,211,10,0,1,11183.660,11184.858
971,N42061SJ4_2060_2010,6583,N42061,SJ4_2060_2010,"42061",6,211,7,0,1,50187.759,50188.355
972,N42063ZZ0_9999_9999,6449,N42063,ZZ0_9999_9999,"42063",6,212,,1,0,493686.811,493688.500
973,N42063SW2_1950_1940,6449,N42063,SW2_1950_1940,"42063",6,212,8,0,1,40259.715,40259.715
974,N42065SW2_1950_1940,6509,N42065,SW2_1950_1940,"42065",6,213,8,0,1,869.761,869.810
975,N42065ZZ0_9999_9999,6509,N42065,ZZ0_9999_9999,"42065",6,213,,1,0,419482.111,419482.625
976,N42067SJ2_2110_2170,6573,N42067,SJ2_2110_2170,"42067",6,214,7,0,1,23947.953,23948.088
977,N42067SJ2_2150_2130,6573,N42067,SJ2_2150_2130,"42067",6,214,7,0,1,173.235,173.235
978,N42067SJ3_2170_1970,6573,N42067,SJ3_2170_1970,"42067",6,214,10,0,1,7085.693,7086.129
979,N42067SJ1_2280_2450,6573,N42067,SJ1_2280_2450,"42067",6,214,7,0,1,9255.870,9255.932
980,N42067SJ3_2160_2170,6573,N42067,SJ3_2160_2170,"42067",6,214,7,0,1,82635.227,82635.609
981,N42067SJ6_1930_1970,6573,N42067,SJ6_1930_1970,"42067",6,214,7,0,1,43516.147,43516.781
982,N42067SJ6_1970_2130,6573,N42067,SJ6_1970_2130,"42067",6,214,7,0,1,66795.484,66795.484
983,N42067SL8_1880_2030,6573,N42067,SL8_1880_2030,"42067",6,214,7,0,1,17945.495,17946.281
984,N42067SL8_2030_2080,6573,N42067,SL8_2030_2080,"42067",6,214,7,0,1,492.579,492.735
985,N42069SU7_0980_1120,6624,N42069,SU7_0980_1120,"42069",6,215,8,0,1,22598.682,22598.682
986,N42069SU2_0780_0710,6624,N42069,SU2_0780_0710,"42069",6,215,8,0,1,7054.793,7054.793
987,N42069SU3_0810_0970,6624,N42069,SU3_0810_0970,"42069",6,215,7,0,1,32266.752,32267.025
988,N42069ZZ0_9999_9999,6624,N42069,ZZ0_9999_9999,"42069",6,215,,1,0,45268.655,45269.129
989,N42069SU3_0710_0910,6624,N42069,SU3_0710_0910,"42069",6,215,8,0,1,50674.084,50674.469
990,N42069SU3_0970_1120,6624,N42069,SU3_0970_1120,"42069",6,215,7,0,1,113124.656,113124.656
991,L42069SU3_0970_1120,6511,L42069,SU3_0970_1120,"42069",6,215,7,0,1,26553.700,26553.795
992,N42071ZZ0_9999_9999,6613,N42071,ZZ0_9999_9999,"42071",6,43,,1,0,2114.926,2114.926
993,N42071SL1_2190_2350,6613,N42071,SL1_2190_2350,"42071",6,43,4,0,1,70565.891,70566.648
994,N42071SL9_2310_2430,6613,N42071,SL9_2310_2430,"42071",6,43,4,0,1,7824.734,7825.521
995,N42071SL2_2200_2350,6613,N42071,SL2_2200_2350,"42071",6,43,5,0,1,72802.396,72802.422
996,N42071SL3_2350_2470,6613,N42071,SL3_2350_2470,"42071",6,43,5,0,1,25367.939,25367.939
997,N42071SL2_2300_2520,6613,N42071,SL2_2300_2520,"42071",6,43,5,0,1,75779.641,75779.641
998,N42071SL2_2410_2700,6613,N42071,SL2_2410_2700,"42071",6,43,5,0,1,94276.683,94277.023
999,N42071SL3_2420_2700,6613,N42071,SL3_2420_2700,"42071",6,43,5,0,1,55872.785,55872.844
1000,N42071SL9_2430_2490,6613,N42071,SL9_2430_2490,"42071",6,43,4,0,1,18703.699,18703.699
1001,N42071SL1_2390_2420,6613,N42071,SL1_2390_2420,"42071",6,43,5,0,1,36091.029,36091.094
1002,N42071SL3_2470_2420,6613,N42071,SL3_2470_2420,"42071",6,43,5,0,1,7093.747,7093.835
1003,N42071SL9_2520_2700,6613,N42071,SL9_2520_2700,"42071",6,43,5,0,1,21025.613,21025.840
1004,N42071SL2_2480_0001,6613,N42071,SL2_2480_0001,"42071",6,43,6,0,0,67412.743,67412.945
1005,N42071SL9_2490_2520,6613,N42071,SL9_2490_2520,"42071",6,43,5,0,1,8970.686,8971.111
1006,N42071SL9_2700_2720,6613,N42071,SL9_2700_2720,"42071",6,43,6,0,1,10506.932,10506.932
1007,N42071SL9_2720_0001,6613,N42071,SL9_2720_0001,"42071",6,43,6,0,1,55221.168,55221.496
